"DeathAgeM","DeathAgeF"
93.4695443719783,100.185844519623
73.2008154835107,80.6778600479323
78.1914539852506,86.3102494063788
74.6848727938462,85.3577674022308
71.7411200182136,78.8501192729947
83.5197581395372,82.9836176511658
76.5528917288428,74.187948807664
82.5636866589578,92.2570696569342
85.229679162487,83.3149999426399
77.741405158011,75.9089805119889
92.305249280368,96.9834942164645
87.0253831513213,92.1628827285431
79.6594249410409,83.6805767380641
81.6848485065813,90.5091154895589
77.2194441788071,93.871349525744
85.3015772840349,90.1524198210941
68.1167941665096,68.1127513852184
70.076293668873,76.3835145069522
85.0380856841707,85.0651109262654
73.075522568373,71.8279964925709
82.9034067682711,93.8447897949423
72.4479,73.172379
79.2156266743897,97.233162926417
82.5272580394251,89.0826035247742
76.2594967398042,72.3836406340029
83.0690196577478,87.6038140679065
80.5623722306798,86.4651559412332
77.9254691142016,84.4231087566795
56.4634263794933,96.9891970541103
82.0428801610555,84.0282379533326
85.5775584015856,91.9377729820018
92.2883380339433,90.1557537678534
75.6455755488611,79.7397216304372
84.3398409679812,79.4000907220762
79.727944095037,76.3353759199842
86.9547465541649,85.9766875246332
79.8645788927012,80.8919843520353
85.3314802432104,92.6952753070531
89.8272794688423,86.5325068294134
65.1667,65.818367
80.3030030202329,79.628100813044
83.0592310392416,99.5890944370425
77.8987627499175,79.2267769717708
76.1634109804017,76.5183713627571
70.7260022072991,74.1841492867151
71.4557041993493,68.7620678016785
86.1142164591333,93.8205872796559
68.2246987013884,72.7156301105029
75.7289438965255,76.1509244193635
75.0529200950161,72.7499466199578
92.3934003189232,94.3186736526405
59.1791286430047,90.5907994117935
69.6957524245401,75.8736144359818
76.3864653419992,77.223470494274
79.4774639498715,91.2580752367127
78.3503466462176,79.0176613908498
76.7694510088771,71.7826076487074
95.2676458299987,92.1088763603734
87.3535370513195,82.0498460272908
87.1130170706423,81.7461895516859
81.0685977672249,87.2368281811215
82.8153651393825,82.3329087384704
78.5692772953234,75.2979963353458
77.102405788586,78.8265430580899
79.0429061091236,76.7583917127686
86.5513969239424,85.6466326164772
83.5458393568229,83.0679794379889
76.7490146701753,78.9467442710963
84.0448753948901,88.3250496860488
91.5201302639758,95.0198029582695
74.7092210320449,73.8291328029567
96.4724456275212,89.1788661047456
77.8770874016931,79.2955133446375
79.0594795964229,90.4879194904839
77.7976008613453,81.2454110874485
93.0958961689615,98.4076281633139
75.0577393157018,71.1581098860735
76.7719878245544,75.7352891285
83.4841749877081,79.6571786719814
92.8243927744891,88.8393888777925
81.9993043487184,75.172714740257
81.3045262089336,86.5175925887786
86.2478061837071,83.8976778069302
80.9960988054021,81.0250012418202
77.0355081326922,69.5778750175239
75.952542196798,75.4097590234575
78.1960571890119,66.4606477011275
66.351,67.01451
79.7350925372022,84.5500195782178
85.3286900285401,84.7768876610319
77.3641060021966,72.2178608277733
76.7213253937707,67.8822078096355
75.7563376128325,80.318428986201
91.705582366543,100.375065487761
69.5264500766671,67.1579679717923
76.6676120571826,74.322203472193
89.6884749853885,90.347574169053
81.7758105215689,87.2870412834807
77.190889295799,79.5094842359462
75.03427423023,78.4014447156654
84.2078076332923,91.8770583870315
76.9898596310554,79.3373680342074
88.8494482378214,73.5671731502495
82.3553226102326,85.4749397954187
94.668824263337,103.040685132463
75.9314358564943,77.6274332688241
78.0588621296372,82.406508688667
77.4862930800767,80.5458247635969
76.5064243998825,76.1747863048517
79.5971873198894,78.8541937413604
91.9074032776306,94.8361761380087
74.7676038538065,72.8809231154307
75.948458127171,68.4210588855534
79.2511301949538,81.2728443711292
85.0258246412051,83.2240563595214
80.8227507375162,88.3309018061143
80.2435586936123,84.2345538506855
71.4452003030389,69.0363788825866
82.237118230661,99.1020310162096
73.486720538226,78.6191581795104
82.4836754540289,78.1167020107115
88.6356208777879,89.8604838582072
81.7248834164835,78.7013758133104
57.7814162197753,100.548752477466
73.011,74.79527225
88.2191818796645,86.6923423730764
79.949562706724,77.884587917239
78.2294543011847,83.2666905552457
75.6600970933726,69.9187360803829
78.876264977033,75.0655292835042
79.3821799091056,79.4790966352458
95.7842096228922,100.574524398901
69.2930379216861,80.3081778761287
71.88306401329,83.5780858167786
70.7345709484486,72.8160143224163
85.5546908434942,82.5975106899114
87.4822369211842,92.5557143629951
78.3486179912289,81.9913177139265
85.0614811109623,88.3881566525899
73.5711781400148,69.4707014017687
86.5803698603985,93.1952121987531
72.5285,75.3744315
75.849624970161,75.1298915248282
72.0694410562843,75.3762003335589
77.8399334521137,82.1374337332935
84.9272394843077,88.0788925989384
74.4823726782185,83.5585785062508
87.1732430154404,86.8093018069935
79.703655205875,85.4702591974172
75.8189087873514,73.1473925940312
85.2481168249915,80.2523992415518
80.3350415686181,78.3316124803803
68.7748812993461,75.4261956404245
75.106749997096,75.4592588713337
69.6835162279591,67.6573449877984
66.8994394080992,69.0218842527252
84.0113220872687,86.8738143851767
86.1965293318261,92.1273637814304
70.8690781584156,76.1810909249997
79.5565950934811,79.7042953055199
79.6895103127256,79.5633942698161
82.4183147388941,82.7510608578538
77.4056142021205,76.1137946801771
74.501007740858,78.2959167728332
86.9966563572927,94.674188651082
84.6393363140266,94.4562053464586
75.2687544867702,82.3171392895474
72.2870513760276,74.1497451122349
88.2449549044477,93.9877655668652
90.885822048819,93.284865086634
79.4540690142102,83.4397978804404
75.8467933339003,80.2708273340492
78.8432309082241,79.385104771633
72.7359932747207,71.8746972593349
92.5440340154094,98.3773506944544
88.4677886376474,97.1500676550299
80.8496308694783,74.9386302227164
83.6396536228327,87.6616794488262
69.6694,70.366094
68.8060150505457,67.730795751314
75.0296647922078,74.1980653001624
85.2714661382064,89.3058994994856
77.4559554872439,77.1194028026455
76.6349500935046,77.0710927430496
76.5529892420581,80.8369776680984
72.9238485409911,75.2566257830013
73.2643025755237,75.6864490015987
84.0046104563674,84.6888162011638
81.8164093874657,80.2859723516754
85.3296439230348,86.9647924528314
90.1599560386316,78.1276359987724
83.526149765301,84.1457130786925
75.7011824553358,75.8018413498614
80.6193999654044,80.239222706323
85.523847381365,88.3243073189733
73.4497140668481,80.4149805093957
74.3762845264205,66.4395479646059
77.2657623164962,85.0212726745765
88.2802686679026,88.491211443227
78.5744739559306,82.7856776193624
90.3521453252773,99.3762549731626
72.3365845992985,76.2639190566143
81.2841776743783,75.1037233139025
82.0617309282945,90.5530282969718
70.5641363962172,71.7710247002242
91.0528480808151,100.815457952029
74.2969707861989,77.3915666175761
88.5778238376011,91.6152615949714
76.1314435799735,77.1219885197165
70.0729778858127,87.8407325808386
74.6584,75.404984
79.3083587877917,98.096753469587
83.0467775916062,85.7358669594028
73.3825795871244,75.1857882287446
76.7104,78.34365475
85.4398157500916,92.3632068844906
86.2489082544122,96.0386126711954
93.2513090474186,95.350096672366
72.4890604699524,79.335803593315
74.6580028619272,76.9486463631831
85.3993080147198,91.8835986185837
74.8159247367469,85.815463980143
74.8893393340679,79.6400899092607
90.7854219344297,96.1355646922175
69.3340108947179,71.4404700045814
80.0392684190837,93.3255508790932
73.2364,73.69346325
86.7261426940663,88.3839671512587
67.4644,68.139044
85.6284189530453,96.2913534282197
83.9021833386181,82.0959099650054
70.4134774793113,77.5004025676305
76.8980117858069,78.9417158795812
82.8002378477324,84.6071417827621
81.8345,77.775454
90.1316534448745,88.520078224154
78.5143193319152,89.216909906543
83.8170424481906,80.3624710908406
77.5395257219634,81.9503214739788
74.8960314093558,80.2504229043117
70.8021,71.510121
76.1443881258423,75.7640492588759
73.5589672475994,76.7134986500943
80.55672767663,85.2035591917453
80.5058379382358,84.2807351470227
87.6635963241928,85.9554393592934
86.9976551450033,82.0191396205667
80.4463347173193,82.9428598306157
71.8245079145067,74.7795767420647
73.5783075531826,73.3257570358931
70.4196711061841,70.5483625215575
83.3070449878975,82.6239400472206
79.4826916218729,79.9742386726145
77.3995177702728,79.8120909349694
83.1969131932789,81.6116779065147
86.6693918176951,88.6354181698401
75.7796475524314,81.5987932849446
80.9328023361655,77.690616949409
88.6425307055736,92.8415112657867
81.3461134074755,82.2781014269379
77.535692227848,82.1321801876581
81.4938800361719,85.142318295667
79.6516055491825,80.962692755843
92.3357513801993,95.4466556175016
76.9394500671087,75.2299384597247
74.1723239520119,76.130648739415
86.4760872886953,87.2691097019778
80.6463963160839,77.4363165990559
73.3358056716991,69.8038341605201
67.8872132363848,73.8064484609358
81.1235603486819,92.4330794402109
76.1898687394972,78.9843592836152
79.0777297213765,80.0527637732378
84.4166053113646,91.7073502055978
72.1592745458506,73.8300336141365
74.4332324145677,77.971596
75.7445,74.313679
78.4269646004163,77.7854588080256
89.8519715221808,93.5755297967532
80.8244074179442,79.2998816151545
90.9279178637686,86.3056588030078
78.6462311038135,84.7443922685646
76.4822945672336,71.4957468911324
79.062821282052,81.9859183685907
84.6612719518726,85.2459845892391
80.0651867863324,80.3775760677446
72.0888,72.809688
70.7258987679161,72.6171551944941
74.9893390154594,74.9540935070174
87.9183913005473,91.6916017669409
79.3703955224351,75.6939140970743
78.4437278010111,82.2831948487765
75.6749,76.431649
86.5028214598505,90.4862553430612
77.7971371163431,78.1453628593831
81.0978318234613,86.4067774271198
77,79.34259525
78.591648312485,72.4639502445123
78.2470606979314,77.4560423811384
74.4049158724009,74.5690017889061
79.2609,81.77406925
68.9768074380598,77.5499051405504
73.1859261420915,78.0223310043906
72.0084493144256,72.1638047594623
75.2376047964174,73.818658805477
66.3521606584879,76.389154081341
76.1392,78.46071375
87.2179575428469,90.0933098978442
80.3991827141047,88.1555051765572
78.5625469388079,82.559327760245
69.7474530573828,71.4302717349458
75.4781159354246,78.7042701184735
69.5360259184292,76.6833232220169
79.8911213814976,80.9874829941407
86.7084065073542,93.9354874655346
81.0425792446393,87.9371640463571
78.0133564948203,84.9784918247106
77.1104249619306,85.1532325144374
87.7743864164735,75.2441243507979
73.9276,74.666876
87.8118812312954,90.1887343045104
78.5273937030018,78.6577820500398
85.6871718819468,95.6383795009579
77.1232551269216,78.5727418477386
82.2288610320764,84.5618978029964
74.7317400462518,82.5436640583929
76.6868045893802,82.9067142940925
79.6782723377151,75.6091205763653
78.8573188912495,71.9003078502025
68.5525825827954,75.6963217607792
75.1614702507117,70.0438411915235
88.594238376733,86.8764609506255
88.4769954117408,86.4971012073228
81.4596400904112,77.3753931141441
76.5605871898304,70.9275873271609
70.6690291236222,72.872269018573
85.4938032679043,91.3973786257292
76.168449437591,79.4347444149587
74.494794548293,77.09041461722
88.8921794761405,95.0048160886274
77.6343416664624,80.5290443539088
81.2182096745474,86.885413714116
66.7363,67.403663
62.4398,63.064198
83.0825033667418,84.0114507505115
91.8812086151836,95.5258361266693
73.5898310590632,67.7820482120673
72.4426577481982,75.6960379071002
75.0987629873565,68.6956335215376
85.6534118743901,84.7786574914174
78.2719375826131,75.559940198049
84.2003634802748,75.445590393847
71.82271170001,96.7409710212626
74.0304915782583,81.0840013675512
75.8659257392556,81.8703547458102
78.6853917395519,74.3556088211843
77.9002996485544,82.9580665562999
79.9076263162173,84.2363309742244
76.1104820029907,83.8921932787758
80.7412716775794,82.693183992944
42.4383650132142,72.7535635791829
82.2438253761366,80.2872045373725
73.0019429443736,77.6506469672717
77.4758569031093,75.3947033401754
70.2082623277246,71.8289556887522
82.6995,84.932516
90.9802934751147,88.9395817623323
81.7507883938138,82.89548284719
76.4297792266754,77.6165295236777
76.3316935463648,81.0489316022856
75.9940186271127,80.5402262667297
77.3142731249842,82.6736675702925
74.8975,75.646475
91.7643530654286,86.5953207451036
83.3292447246216,81.5834882148347
91.4255394435281,91.8050602974543
79.0927,79.883627
76.4157998821328,72.8453156011927
81.5486116597977,82.2594394704946
80.1442759068324,94.1579518323759
84.5054201225176,83.9788489046785
86.1116016495794,90.323696082594
79.9044646775504,72.2862614054073
86.4632707289482,86.9503327952971
64.7938,65.37899175
88.1628163302275,90.6128018669122
93.0270242944805,95.8488539217816
78.1305397900743,76.9585909849688
88.055427356864,92.6554145380407
72.5341,70.4082420638586
80.4897854796599,73.5143466680706
88.895906160215,89.2119190272714
79.3322025165139,81.0562906770987
91.0220014698555,97.9659618556926
78.6393010147802,77.23184803116
85.6991787912029,80.0851457238936
72.1289619077353,73.3342339085159
81.5747581120763,84.1660246164963
71.9377391371273,66.7790021606232
72.7367327672504,74.6540398686536
77.1562842260242,86.1887088353556
84.161735195239,87.7704079339892
78.5492063376763,80.5230155013164
80.3499256909872,76.7389991848714
58.3975,58.981475
78.5916042976563,77.7748534257911
79.0910974767328,77.0656985643751
78.7725608116961,82.9716525247663
81.4391538773585,82.4023572701652
78.142433775428,89.3147971414778
89.0097399528599,89.6807279404856
74.123794122423,77.160987829559
73.9701260198348,77.4131998500414
88.254013786122,88.5145236549791
78.2360865777543,79.1534053044148
79.0581862115022,80.0096828420215
74.700409869445,78.6477782101743
77.7234029513338,76.8087867260589
75.1280522432387,73.5321564570888
77.9674018727426,77.8198711143375
74.7968727880081,83.5879948948602
74.7895557495675,76.6687663838289
82.5256537775347,91.0660866441376
76.0168885033963,80.2745077355378
83.9507895628786,90.0137875731342
82.7839695002928,86.7591129941197
85.4964420415766,85.4259540774905
77.9772330513639,79.1473282273469
73.4257520457024,75.5250124576993
87.3444972346895,83.7132910087955
80.3930440426364,80.9344361038284
79.2935232078895,84.5044820499605
77.3602707156006,75.8381107784458
81.0028,81.812828
81.9430634731914,83.3338923849041
81.6079,85.04172225
80.6256723503326,77.6033655922949
81.3588512687493,81.9178317267959
80.7942576101375,78.0281782327986
67.7208520934383,73.2536992679658
77.8527401351427,80.8875924206176
78.0354634488086,81.6659026041208
86.5378238103365,92.1022078105498
92.3761133731968,81.645715133661
77.7970830406653,77.8379515888399
80.2831275140951,80.2181484865451
81.2895173854045,85.3478246990732
74.5043335550523,60.3409521132535
79.8293274130471,83.588619358972
78.5054119054379,90.6158515306154
93.8669629353437,104.271570455871
79.5595777593534,85.8683791711837
69.8983995525474,74.2195716850911
91.1970991255116,83.7969213959584
80.5626883577734,86.4677518016889
84.2174564910995,81.8941790700131
87.7749011958282,92.1948972597331
85.5689556592991,84.1424127698651
76.5537527881816,74.5402633950793
76.717646242191,74.7471788807661
80.0120820217845,81.3687083025029
79.0331654070365,83.6555293263835
75.7408203918632,75.6340272447273
77.6067232938451,78.4232721584794
83.4580413305154,92.0444831797757
76.698094357467,82.3496611263021
77.5054,78.937863
75.2747,77.19957725
77.5466624701953,83.8215696186216
74.0068476827803,76.6422941995101
75.2747,73.1686338714563
83.3044349188074,83.0210340849943
79.455,80.569619
84.4265988358046,85.2757125302033
79.455,80.569619
83.0028,84.3927979193404
81.1298991498886,80.2756826767344
80.724711953635,79.2057048414642
83.0539643285868,84.7822334648408
74.5302,75.275502
78.0246,78.96349175
76.3288793461921,69.6051339245675
75.7989378648483,76.780803304371
74.9904516093994,77.9900431568667
81.5442585559677,80.2403824269092
75.2747,77.19957725
77.3217172986856,80.6249383395906
85.1697814793629,91.3861653676956
83.8031841389263,87.6647984753944
85.680878979686,85.1997859618535
82.0276776328163,82.0868632614305
74.587047512293,72.6322152342698
74.7649,75.52075525
82.3823309468097,81.6487673203472
80.9027729927802,73.1887321533851
82.9520033611784,81.1072209934877
84.4150102145864,88.2582316459153
91.6114388794284,98.4412393352784
83.246113310991,83.7568423051261
76.9056045552579,78.7036750010132
72.3843531681369,75.0539751247728
75.0586464495025,78.430270392497
82.6533718710989,81.4518184872624
90.5682576431609,97.0461500244906
76.3432401597782,80.4430662017199
75.4934603774383,76.6264784765158
80.0505,80.851005
85.2933448249521,86.740295841502
89.3044164793575,88.5267985551889
81.9540685072056,86.7823922403471
74.1845251532258,72.4669257559476
84.3542612375256,93.9327033123761
86.993387248013,91.5555749006164
74.4617676015929,75.598837847011
81.4056219257706,86.3772981812854
74.4863,76.06246875
78.6518391542433,89.1175004322322
81.1172323389433,81.0146405779159
88.2726904100387,88.8670851426739
80.6464781635583,75.9111936814924
82.5696,81.251268
72.0697,72.790397
74.579743416989,80.4649368139486
85.3618876102691,80.5890458579648
88.4582192614507,90.8513928175814
79.987017669902,77.8364803082512
96.658728678974,99.6417377072047
84.6188767014745,82.5099258356115
73.1388512855708,72.5539954980331
82.4648246209237,88.4384590839161
84.7479700574529,80.8513206975342
79.7067862872717,80.7505179376805
80.9870326125887,81.9812866733932
77.7366888215739,71.4390281372371
85.0034652676892,88.9578271504576
80.9832899891154,82.3185728612582
74.0902191254844,75.842415
76.9331,72.5802900543477
92.7451349777934,94.6844384094642
72.1370430262255,73.2335635706097
79.4739245471898,79.7953082408272
77.2441951645523,75.2281773952472
80.4329766298429,84.7288957451767
82.650885895935,81.6621434436179
80.7460231735732,78.0887095066362
78.5602,79.345802
63.4284692158709,75.880756135037
83.1447513938264,88.2625003847058
84.7801555959097,92.6337604398361
65.1153223026846,73.2195489071393
74.6448,75.8044895
90.4814938360299,93.4341074679877
76.5246542805882,79.5328215292426
77.4985165810397,78.1809899335627
82.9406064633452,83.8099344099734
89.2915183069506,80.4895238625251
92.3477309662291,92.2874508448642
73.773759473109,76.0662303348
85.2119750484232,81.2987317486343
74.2050782917126,71.1538665932872
85.358173001405,83.3967516642739
74.4468058037363,78.4316330772171
77.5857682326656,85.1582866437403
82.4002040937019,83.8785104182986
84.9225136753832,82.5214865151713
88.5219513171151,91.4858647878578
78.2696269467259,77.9134792702415
75.7864766938527,77.333069825989
84.7998949282322,88.1345125968932
89.7538992425531,95.4971402937233
76.5315072779794,69.140998438449
76.8032,77.571232
89.0703838201837,88.109753572982
85.6131352114783,93.5744234544913
80.8466305670411,86.2075028408894
70.5422,71.247622
75.8465294692477,77.9685274549253
80.6958428201079,84.0907855603862
72.2251295538247,76.7261518117037
76.8525,79.4720015
74.1795795156103,71.003251888458
82.5725664655298,80.4476444127314
73.0137,73.743837
83.2066389840492,89.3492194673622
75.273369381,83.7988533435125
76.1283,78.2489925
74.653483939166,73.3388572231971
78.0594167057662,77.9837623410299
87.4649775164002,94.2229978644553
73.5355,74.270855
79.175712883275,80.8287760151347
77.6490397914647,77.6960172367242
79.1297149729181,88.732154903309
76.5948929347261,79.2929953300918
84.4006071419631,86.6865415167284
72.2336063002264,76.9573367040359
76.0316787892164,76.6841222213858
73.1564345716765,77.6429098967416
84.8196,81.5910448141271
81.1026540502269,80.9840397384115
83.0721866368813,84.1671968790627
82.5692002911243,91.4480011175444
87.6246911255205,89.7130115459696
82.2898560669252,87.1020162844931
74.8865,75.69018275
79.7044308462734,80.7085581934201
75.0998006581768,78.981495
78.4122378139215,80.2342457400758
70.1103216490767,74.8046168319593
82.9212053267336,88.5662502250011
84.5751165713114,84.3940301712807
78.8508606110133,80.1184022714043
79.1585,81.466095
86.0934325484404,91.445340092406
77.9727513164848,81.3006460370621
87.0945433084508,88.1319476769192
78.5449136164869,72.0563966908147
82.0390217323403,76.4677081870797
78.7285763850448,75.053221686119
78.1431824959906,77.2146294011881
80.4904435942465,76.2868447877362
78.0856706511443,74.7732171970697
73.1537373478031,74.9741399016015
83.0578227275454,81.231399693526
79.5396752960913,90.9292083113153
82.2813,86.52591725
77.4588302734989,73.8356589702924
78.9677759123236,99.5373128393086
61.7123327753976,77.7523158789395
76.575594232813,71.4667089689264
76.8972185394732,76.180813656085
75.0602574428696,77.8818795216228
82.3623828876417,87.9662061456476
77.3538559555162,81.6429408938392
77.5090795741989,82.9428912124261
82.3895028221004,89.7370643129017
92.4069591963667,98.441037735413
75.9585699447933,83.9053333053016
90.9946868544869,91.6123364037897
72.939430918245,69.4014315342844
78.6756015542211,76.0215657122042
84.5104173412347,88.8414398933088
80.0765465026647,78.5224077096142
77.987076223627,81.6083487323291
89.6965550449729,97.0766234942782
83.8753815913637,84.8357852590967
94.5868828928612,97.6359966522372
90.5535911148967,96.219860782557
81.5553530913571,76.8597792778383
74.8664635651954,77.3007080010592
89.3069257539207,92.4768950143249
81.6832895020174,78.6051052462969
81.40974701227,80.6942871029909
79.80497384713,80.0393107320016
77.5172541258961,77.8659678339438
79.3804358323969,81.3133019884011
78.9118357609279,78.8103703981714
73.8966687657335,85.2863300667385
75.7419704214564,80.2457756570887
75.7984063412442,79.6968102558208
84.9816326287311,84.622461943773
97.1490417103789,87.9185326593533
75.0157902571783,77.5033981996876
80.3609389267651,84.251648395041
75.5861,78.416804
79.1651985792865,78.5334572063492
76.9977626712398,75.2145771224402
74.8343741925964,70.603966918153
75.9304,76.689704
80.9167823838915,81.5198552596631
72.3237549503177,76.888339374776
75.5139884242628,82.3180911356318
83.0677984941313,82.0011405988407
77.4166,80.499121
83.6440011745942,85.3880274829251
79.9468,82.10984375
78.1267053196325,84.4973137160361
77.4053541732874,80.8676121437753
93.1704798778646,97.374251345804
70.142682491725,74.0879723958028
69.3169,71.2797905
69.3169,71.2797905
78.7998483064647,79.5216787369116
86.9815893469943,93.4878338005803
72.9718384676003,75.8005233153454
75.9084,75.160766
80.9145802966439,77.5959268745129
78.449424947315,73.0932012459852
76.745993799114,78.9980511713814
85.7743603373525,88.0366504259075
85.009600415173,89.783167774156
75.343087628248,77.3594698806631
75.9168490283588,80.278144398303
77.5272069003419,75.8829247116817
79.3449030334019,75.2040735796699
80.9558299354447,77.237868793499
78.5646420616092,83.1800423527817
82.8698830929078,89.1635361547961
76.6475107581768,78.2867295821982
80.122360601492,83.2588710093836
83.8493486386512,84.3965956562972
79.7739902980076,79.2514557512346
58.2007,56.47255925
82.7670575690498,77.7570941809253
73.1677512035076,78.2629698944284
81.1407907448273,83.1684635653444
80.8029755140683,79.1652588365112
68.7967256174192,68.2805520919918
80.5855115414832,85.2229055711226
76.5572751155345,79.0634503333623
81.9369097011306,73.7487477476773
71.5818753554703,76.4907281362812
70.7694668328955,77.5427333765305
76.737879914621,73.038932642209
71.1692379749786,70.1569204434104
74.573217509509,74.1925011057552
76.6255827101337,82.1223459215438
76.1447,78.08544825
70.3498,71.6517735
79.9307683428951,79.471456532905
85.2287953415793,89.0514668687439
78.2979406396513,82.6260303075598
80.5385786137177,78.9356392498186
77.9697869827364,75.6925398157047
87.6282837238944,92.9254839514167
77.8887675483601,84.7528465298046
74.4472697144646,76.6298737645115
77.8988474873077,80.998802702726
87.8532764587328,93.5662692791502
74.1529864810191,73.9686964322867
82.1618477260652,83.6642940041573
82.1327730921189,89.1212550288001
69.9605,70.660105
81.9436845301422,87.3015524693046
67.5234667941153,68.4272308275705
75.2922898359331,82.3142801678655
74.0909618140032,80.797603540179
81.1953,83.97443
81.0420192796441,82.2758615905507
82.2801733066189,83.8390310496064
73.3289325756482,76.5754636267558
83.4275594914929,81.2081403580098
87.26830789186,98.2101879634732
77.1036046210324,79.5309660840534
86.9106073576873,84.3117287890803
88.6232767378371,97.7271918815194
81.2570456374365,77.8302536172636
75.6135,76.369635
75.5875580643365,76.369635
81.5736643819604,79.268618282225
77.23107284526,74.9565854671407
78.7023672193472,76.8140946144259
90.9055540789974,94.2832652747343
76.2272072622195,73.7213231685521
81.984372926838,83.914805820133
83.2405753865286,86.8067166754923
76.323244811145,69.2780018240705
78.4966216673247,72.0218901049975
91.6452933619528,93.8781786194654
71.6140312899358,70.079419753544
73.3543184209231,72.2765322564154
68.6709323241887,72.9238083092882
84.0910279937953,87.0979408421665
70.8929928127286,75.6782051760698
79.6586864450389,80.7241571368616
82.7929832627981,88.6621723692826
76.503926410148,81.3599773428119
72.1216366355808,73.9884800024208
70.8420596332898,74.6109972870284
80.3729683463726,80.4183567872954
89.9189662798345,84.4216659282911
88.5279295665364,82.6654820777521
78.8169,72.363975
79.7019147073845,71.315032818073
78.7129214189295,82.0535885413985
78.1630948685549,82.8139082715506
90.7585042583367,97.2850486261501
70.3037894243583,69.3718618982524
79.3245060868069,80.2630916845937
77.0537099236206,78.211332028571
82.0241702738612,81.7311572207498
92.4402303735208,84.35841984657
75.9973,74.1604869804294
85.9265204363115,90.0114783008433
80.4374945535007,93.7182718737946
74.0508084647553,85.6550806867535
78.4540585197607,74.3532691311978
91.2307967717285,94.0193304243073
81.9781723540598,83.6520283470006
92.6747411068483,89.4820371473959
75.9358,78.196321
82.0990559319764,73.9740108641202
74.6065,75.904126
76.4599027432796,75.5793134633905
78.1874527059026,77.760345291202
71.4410660529158,74.2036471418062
78.4342875797218,84.4509828193987
